   225.524	    -7.966	   225.665
    41.738	  -222.216	   226.102
  -210.728	   -83.187	   226.554
  -130.880	   185.464	   226.994
   148.086	   172.621	   227.436
   204.879	   -99.769	   227.880
   -42.813	  -224.276	   228.326
  -227.955	   -19.327	   228.773
   -82.131	   214.003	   229.222
   187.008	   133.355	   229.686
   182.946	  -139.622	   230.138
   -77.719	  -217.100	   230.592
  -230.964	     6.236	   231.048
   -68.071	   221.271	   231.505
   187.084	   137.138	   231.964
   192.420	  -130.368	   232.424
   -56.273	  -225.985	   232.886
  -232.607	   -18.782	   233.364
  -101.620	   210.593	   233.829
   158.594	   172.460	   234.296
   219.946	   -82.085	   234.764
     8.892	  -235.066	   235.234
  -213.107	  -100.711	   235.706
  -178.029	   155.198	   236.179
    76.619	   223.922	   236.668
   235.954	    23.730	   237.144
   121.927	  -203.956	   237.622
  -131.429	  -198.541	   238.101
  -236.605	    30.654	   238.582
   -78.761	   225.718	   239.065
   165.349	   173.330	   239.549
   230.690	   -66.321	   240.034
    42.821	  -236.693	   240.535
  -187.647	  -151.265	   241.024
  -223.907	    90.523	   241.514
   -31.998	   239.880	   242.005
   191.857	   148.312	   242.498
   225.786	   -89.811	   242.992
    39.805	  -240.212	   243.488
  -188.830	  -154.529	   244.000
  -231.731	    77.975	   244.498
   -59.297	   237.714	   244.999
   167.096	   179.859	   245.500
   242.772	   -39.741	   246.003
   103.384	  -223.780	   246.507
  -125.792	  -212.584	   247.013
  -246.766	   -19.299	   247.520
  -154.279	   194.225	   248.043
    66.195	   239.577	   248.553
   232.296	    89.842	   249.064
   212.184	  -131.403	   249.577
    25.330	  -248.805	   250.091
  -180.598	  -173.746	   250.606
  -248.955	    32.919	   251.122
  -126.014	   217.832	   251.655
    87.769	   236.408	   252.175
   237.888	    85.229	   252.695
   219.923	  -125.509	   253.217
    49.975	  -248.770	   253.740
  -153.277	  -202.870	   254.264
  -253.823	   -22.173	   254.789
  -188.401	   172.312	   255.316
     3.401	   255.837	   255.860
   188.098	   174.225	   256.389
   256.537	   -14.017	   256.920
   170.371	  -193.016	   257.451
   -15.785	  -257.501	   257.984
  -191.976	  -173.139	   258.518
  -258.911	     8.600	   259.054
  -178.287	   188.703	   259.606
    -1.965	   260.136	   260.143
   174.473	   193.686	   260.682
   259.773	    27.480	   261.222
   213.334	  -151.686	   261.763
    61.814	  -254.918	   262.306
  -118.633	  -234.555	   262.849
  -242.081	  -103.793	   263.393
  -251.859	    78.988	   263.955
  -146.495	   220.228	   264.502
    22.305	   264.109	   265.049
   180.426	   194.908	   265.598
   262.309	    45.041	   266.148
   237.150	  -122.019	   266.699
   118.410	  -239.588	   267.251
   -49.855	  -263.139	   267.821
  -193.684	  -185.773	   268.375
  -265.738	   -41.309	   268.930
  -242.955	   116.600	   269.486
  -136.592	   232.950	   270.043
    14.610	   270.207	   270.601
   159.686	   219.153	   271.160
   252.929	    99.292	   271.720
   266.840	   -54.247	   272.298
   199.649	  -185.991	   272.860
    75.570	  -262.772	   273.423
   -68.336	  -265.328	   273.987
  -192.209	  -196.046	   274.551
  -264.365	   -76.163	   275.117
  -268.697	    61.671	   275.684
  -204.469	   185.785	   276.268
   -93.549	   260.551	   276.836
    37.380	   274.876	   277.406
   158.413	   228.420	   277.976
   244.194	   134.006	   278.547
   278.797	    13.399	   279.119
   257.918	  -108.192	   279.691
   188.371	  -207.521	   280.265
    82.120	  -268.582	   280.856
   -34.315	  -279.331	   281.431
  -143.180	  -242.956	   282.007
  -227.227	  -167.992	   282.584
  -274.797	   -68.313	   283.161
  -280.937	    39.777	   283.739
  -247.259	   140.357	   284.318
  -178.456	   222.104	   284.915
   -89.482	   271.110	   285.496
     8.752	   285.943	   286.077
   104.016	   267.122	   286.659
   185.792	   219.064	   287.242
   246.277	   148.965	   287.825
   280.863	    65.540	   288.409
   288.141	   -22.181	   288.994
   268.630	  -108.185	   289.596
   227.207	  -180.506	   290.182
   168.856	  -236.716	   290.769
    99.480	  -273.847	   291.356
    25.060	  -290.867	   291.944
   -48.884	  -288.419	   292.533
  -117.666	  -268.468	   293.122
  -179.255	  -232.689	   293.729
  -227.592	  -186.617	   294.319
  -263.217	  -133.000	   294.910
  -285.751	   -75.282	   295.502
  -295.630	   -16.572	   296.094
  -293.909	    40.501	   296.686
  -282.075	    93.857	   297.280
  -261.861	   141.977	   297.873
  -234.227	   185.016	   298.485
  -202.596	   220.008	   299.080
  -167.934	   248.200	   299.675
  -131.729	   269.833	   300.271
   -95.246	   285.393	   300.867
   -59.519	   295.529	   301.463
   -25.352	   300.995	   302.060
     7.567	   302.581	   302.676
    36.948	   301.014	   303.274
    63.523	   297.158	   303.872
    87.180	   291.723	   304.471
   107.907	   285.349	   305.070
   125.758	   278.602	   305.670
   140.836	   271.967	   306.270
   153.267	   265.854	   306.870
   163.436	   260.457	   307.488
   170.886	   256.354	   308.090
   176.044	   253.572	   308.691
   178.979	   252.247	   309.293
   179.725	   252.456	   309.895
   178.277	   254.217	   310.497
   174.589	   257.492	   311.100
   168.363	   262.343	   311.721
   159.835	   268.327	   312.324
   148.716	   275.332	   312.928
   134.842	   283.054	   313.532
   118.050	   291.111	   314.136
    98.189	   299.032	   314.740
    75.146	   306.260	   315.345
    48.870	   312.147	   315.950
    18.486	   316.033	   316.573
   -14.099	   316.864	   317.178
   -49.382	   313.923	   317.783
   -86.840	   306.318	   318.389
  -125.729	   293.172	   318.995
  -165.053	   273.683	   319.601
  -203.550	   247.184	   320.207
  -240.706	   212.116	   320.831
  -272.587	   170.348	   321.438
  -298.338	   121.273	   322.044
  -315.897	    65.674	   322.651
  -323.221	     4.911	   323.258
  -318.442	   -59.017	   323.865
  -300.063	  -123.468	   324.472
  -267.169	  -185.195	   325.079
  -218.050	  -241.945	   325.704
  -156.484	  -286.342	   326.311
   -83.454	  -316.087	   326.919
    -2.441	  -327.517	   327.526
    81.782	  -317.778	   328.133
   163.314	  -285.305	   328.741
   235.469	  -230.270	   329.348
   292.626	  -152.486	   329.973
   324.870	   -61.177	   330.581
   328.932	    38.588	   331.188
   301.818	   137.819	   331.795
   243.535	   226.235	   332.403
   157.694	   293.306	   333.010
    51.749	   329.579	   333.617
   -63.279	   328.179	   334.224
  -176.714	   284.423	   334.849
  -266.837	   203.294	   335.456
  -323.106	    92.415	   336.063
  -334.901	   -34.465	   336.670
  -297.217	  -159.428	   337.276
  -212.457	  -262.730	   337.883
   -91.223	  -325.965	   338.489
    52.442	  -335.034	   339.113
   186.166	  -284.168	   339.719
   288.800	  -180.044	   340.325
   338.662	   -39.269	   340.931
   322.522	   112.368	   341.536
   239.694	   244.147	   342.142
   103.963	   326.599	   342.747
   -57.581	   338.489	   343.352
  -213.129	   269.990	   343.975
  -316.254	   136.814	   344.579
  -343.639	   -32.614	   345.183
  -284.174	  -197.013	   345.787
  -148.902	  -312.754	   346.391
    29.307	  -345.755	   346.995
   202.569	  -282.471	   347.598
   322.566	  -131.176	   348.219
   343.857	    58.641	   348.821
   259.745	   233.729	   349.424
    91.876	   337.752	   350.026
  -108.810	   333.316	   350.627
  -276.289	   216.855	   351.229
  -351.040	    23.553	   351.830
  -302.259	  -181.237	   352.430
  -136.389	  -325.640	   353.048
    79.959	  -344.490	   353.648
   268.796	  -230.739	   354.248
   354.043	   -23.874	   354.847
   296.661	   195.791	   355.446
   114.727	   337.053	   356.044
  -118.913	   336.234	   356.642
  -307.492	   181.883	   357.257
  -353.758	   -53.988	   357.854
  -237.726	  -268.278	   358.451
    -7.960	  -358.959	   359.047
   228.762	  -277.508	   359.643
   355.571	   -57.798	   360.238
   304.220	   194.038	   360.833
    94.822	   348.767	   361.427
  -174.475	   317.223	   362.038
  -345.035	   111.590	   362.631
  -326.904	  -158.321	   363.224
  -123.832	  -342.093	   363.816
   153.177	  -330.651	   364.408
   343.223	  -124.188	   364.999
   328.990	   159.442	   365.590
   104.195	   351.061	   366.197
  -184.637	   316.925	   366.787
  -358.634	    79.662	   367.375
  -300.588	  -212.235	   367.964
   -41.919	  -366.160	   368.551
   248.005	  -273.417	   369.138
   369.607	     9.336	   369.725
   232.137	   288.518	   370.311
   -82.774	   361.559	   370.913
  -332.857	   164.975	   371.498
  -337.570	  -156.496	   372.082
   -86.330	  -362.528	   372.665
   234.055	  -290.743	   373.247
   373.691	    10.181	   373.829
   215.915	   305.882	   374.411
  -128.804	   352.194	   375.008
  -361.607	   101.523	   375.588
  -292.158	  -236.950	   376.167
    28.018	  -375.702	   376.745
   326.716	  -188.758	   377.323
   339.081	   166.830	   377.900
    46.727	   375.581	   378.476
  -290.859	   243.066	   379.052
  -357.816	  -126.871	   379.643
   -80.757	  -371.542	   380.217
   275.975	  -262.371	   380.790
   367.216	   102.904	   381.362
    96.549	   369.529	   381.934
  -273.086	   267.831	   382.504
  -367.766	  -107.209	   383.074
   -71.554	  -376.928	   383.660
   298.407	  -242.043	   384.228
   353.804	   151.297	   384.796
    27.900	   384.351	   385.362
  -330.943	   198.538	   385.928
  -325.137	  -208.956	   386.493
    46.579	  -384.244	   387.056
   367.786	  -122.402	   387.620
   256.246	   291.609	   388.198
  -160.480	   354.091	   388.759
  -389.301	    -3.837	   389.320
  -150.803	  -359.533	   389.879
   273.278	  -278.856	   390.438
   362.284	   147.063	   390.995
    -1.795	   391.548	   391.552
  -370.660	   127.954	   392.124
  -251.720	  -301.386	   392.678
   195.446	  -341.222	   393.232
   387.836	    68.190	   393.785
    64.155	   389.083	   394.337
  -348.009	   186.617	   394.888
  -287.052	  -271.978	   395.437
   171.157	  -357.086	   395.986
   390.031	    71.607	   396.550
    44.511	   394.594	   397.097
  -366.629	   153.957	   397.643
  -248.559	  -311.081	   398.187
   234.504	  -322.481	   398.731
   372.328	   144.192	   399.274
   -47.424	   396.992	   399.815
  -398.966	    33.520	   400.371
  -124.908	  -380.956	   400.911
   344.081	  -206.808	   401.449
   276.026	   292.237	   401.986
  -229.564	   330.643	   402.522
  -369.890	  -160.114	   403.057
    87.607	  -393.968	   403.591
   403.836	    15.258	   404.124
    37.725	   402.909	   404.671
  -391.911	   102.927	   405.202
  -162.337	  -371.839	   405.731
   344.683	  -215.035	   406.259
   260.583	   312.364	   406.786
  -276.657	   298.938	   407.312
  -330.372	  -239.135	   407.837
   216.264	  -346.411	   408.376
   367.205	   179.883	   408.898
  -144.836	   382.945	   409.419
  -394.388	  -111.840	   409.939
    81.434	  -402.298	   410.458
   407.411	    54.003	   410.975
   -29.809	   410.410	   411.491
  -411.907	    -9.017	   412.006
    10.324	  -412.406	   412.535
   413.034	    -3.309	   413.047
    13.393	   413.342	   413.559
  -413.590	    19.913	   414.069
   -22.859	  -413.947	   414.577
   414.489	   -22.222	   415.085
    17.988	   415.201	   415.591
  -416.005	    -9.369	   416.110
    20.972	  -416.086	   416.614
   415.543	    36.187	   417.116
   -54.978	   413.982	   417.617
  -410.916	   -77.263	   418.117
   102.894	  -405.772	   418.615
   397.903	   131.636	   419.112
  -163.132	   386.598	   419.607
  -361.047	  -214.807	   420.116
   249.187	  -338.847	   420.609
   310.931	   283.985	   421.100
  -318.077	   276.705	   421.590
  -235.734	  -350.115	   422.079
   378.538	  -187.807	   422.566
   133.023	   401.595	   423.052
  -420.516	    50.614	   423.551
    16.313	  -423.720	   424.034
   415.591	    86.588	   424.516
  -158.034	   394.521	   424.996
  -359.294	  -227.896	   425.475
   292.880	  -309.284	   425.952
   244.658	   349.262	   426.428
  -393.066	   166.569	   426.903
   -55.050	  -423.830	   427.390
   425.781	    42.138	   427.861
  -140.870	   404.504	   428.331
  -358.617	  -235.082	   428.800
   317.938	  -288.419	   429.267
   196.266	   382.296	   429.733
  -421.348	    86.810	   430.197
    56.321	  -426.975	   430.673
   393.692	   175.737	   431.135
  -283.675	   325.273	   431.594
  -224.940	  -368.878	   432.052
   420.830	   -99.830	   432.509
   -39.094	   431.195	   432.964
  -395.321	  -177.685	   433.418
   299.866	  -313.565	   433.870
   169.859	   399.742	   434.333
  -434.370	    18.938	   434.782
   138.280	  -412.678	   435.229
   333.538	   280.295	   435.675
  -385.272	   204.366	   436.119
   -41.337	  -434.600	   436.562
   416.609	   131.940	   437.003
  -306.188	   312.435	   437.455
  -160.952	  -407.240	   437.893
   437.751	    22.516	   438.329
  -205.651	   387.584	   438.764
  -261.538	  -352.834	   439.197
   432.197	   -80.488	   439.628
  -120.891	   423.126	   440.058
  -322.487	  -300.050	   440.486
   423.601	  -122.379	   440.925
   -90.885	   431.890	   441.349
  -336.538	  -286.190	   441.772
   413.832	  -155.814	   442.194
   -68.128	   437.339	   442.614
  -345.092	  -277.828	   443.032
   414.864	  -156.633	   443.448
  -106.304	   430.957	   443.875
  -312.276	  -316.031	   444.288
   433.861	   -97.579	   444.699
  -150.796	   418.787	   445.109
  -269.499	  -354.761	   445.517
   444.967	   -29.178	   445.923
  -224.614	   385.690	   446.327
  -191.065	  -403.809	   446.730
   435.113	   103.022	   447.143
  -336.691	   294.845	   447.542
   -40.930	  -446.066	   447.940
   383.409	   232.384	   448.336
  -416.578	   166.797	   448.730
   121.035	  -432.505	   449.122
   266.841	   361.742	   449.512
  -447.595	   -45.609	   449.913
   317.166	  -319.649	   450.299
    45.300	   448.402	   450.685
  -373.149	  -253.420	   451.068
   435.301	  -119.665	   451.450
  -195.031	   407.569	   451.829
  -176.608	  -416.295	   452.207
   428.062	   146.952	   452.584
  -411.465	   189.414	   452.969
   141.776	  -430.602	   453.341
   215.358	   399.344	   453.712
  -437.358	  -122.096	   454.081
   393.680	  -227.023	   454.448
  -117.383	   439.405	   454.814
  -224.966	  -395.697	   455.177
   427.239	   158.087	   455.549
  -418.841	   180.068	   455.909
   183.126	  -417.904	   456.267
   148.012	   431.968	   456.622
  -399.659	  -221.585	   456.977
   446.351	   -99.600	   457.329
  -271.163	   368.702	   457.679
   -34.018	  -456.763	   458.028
   296.068	   349.943	   458.385
  -451.505	   -81.093	   458.729
   401.875	  -221.909	   459.072
  -175.814	   424.440	   459.413
  -123.604	  -442.825	   459.752
   368.389	   275.629	   460.089
  -460.418	     2.412	   460.424
   387.814	  -248.810	   460.767
  -166.894	   429.835	   461.098
  -114.603	  -446.969	   461.428
   351.046	   299.975	   461.755
  -459.628	   -47.547	   462.081
   407.495	  -218.553	   462.404
  -218.504	   407.887	   462.726
   -39.890	  -461.324	   463.046
   253.885	   387.630	   463.373
  -421.388	  -193.493	   463.689
   460.590	   -56.169	   464.002
     0.000	     0.000	     0.000
    -7.066	   120.738	   120.945
    68.514	  -100.054	   121.264
  -111.031	    49.547	   121.585
   121.670	     7.767	   121.918
   -98.634	   -72.213	   122.243
    43.404	   114.629	   122.571
    27.248	  -119.843	   122.902
   -89.913	    84.275	   123.234
   122.177	   -18.491	   123.569
  -110.954	   -55.152	   123.906
    58.400	   109.664	   124.245
     8.182	  -124.327	   124.596
   -80.817	    95.282	   124.940
   122.240	   -27.458	   125.286
  -113.982	   -52.840	   125.634
    57.393	   112.152	   125.985
    25.022	  -123.835	   126.337
   -97.679	    80.683	   126.692
   126.724	    -9.229	   127.059
  -103.265	   -74.646	   127.419
    30.080	   124.189	   127.780
    58.978	  -113.765	   128.144
  -119.908	    46.224	   128.510
   120.374	    46.038	   128.878
   -57.798	  -115.605	   129.248
   -36.684	   124.321	   129.620
   107.694	   -72.825	   130.006
  -128.424	   -22.512	   130.382
    76.029	   106.387	   130.761
    21.534	  -129.362	   131.142
  -107.673	    75.535	   131.526
   129.512	    25.044	   131.911
   -71.211	  -111.498	   132.298
   -24.221	   130.470	   132.699
   112.885	   -70.499	   133.091
  -128.309	   -36.811	   133.485
    57.643	   120.837	   133.881
    53.508	  -123.158	   134.279
  -128.771	    39.455	   134.680
   113.362	    73.458	   135.082
   -15.532	  -134.593	   135.486
   -88.443	   103.189	   135.905
   136.224	     4.949	   136.314
   -80.253	  -110.693	   136.724
   -39.019	   131.469	   137.137
   128.841	   -48.172	   137.552
  -115.756	   -75.073	   137.969
     7.420	   138.189	   138.388
   102.675	   -93.431	   138.822
  -135.856	   -30.534	   139.245
    52.024	   129.619	   139.670
    78.527	  -116.021	   140.097
  -140.520	    -1.344	   140.527
    75.735	   118.884	   140.958
    59.641	  -128.197	   141.391
  -140.737	    17.545	   141.827
    95.631	   105.345	   142.277
    41.056	  -136.684	   142.717
  -139.006	    34.230	   143.158
    99.555	   103.490	   143.601
    41.032	  -138.079	   144.047
  -141.061	    31.309	   144.494
    95.248	   109.254	   144.944
    43.437	  -138.769	   145.408
  -143.565	    25.781	   145.862
    88.555	   116.476	   146.317
    64.769	  -131.711	   146.774
  -147.233	    -0.290	   147.234
    63.500	   133.347	   147.695
    94.151	  -114.396	   148.158
  -143.645	   -38.143	   148.623
    32.439	   145.532	   149.104
   120.786	   -88.219	   149.573
  -128.915	   -76.772	   150.044
   -21.440	   148.981	   150.516
   146.569	   -36.272	   150.991
   -87.944	  -123.322	   151.468
   -83.664	   126.838	   151.946
   150.322	    25.324	   152.441
   -27.941	  -150.349	   152.923
  -132.690	    76.987	   153.407
   116.532	   100.515	   153.893
    58.275	  -142.960	   154.381
  -154.480	   -10.996	   154.870
    36.370	   151.045	   155.362
   134.079	   -79.460	   155.855
  -120.479	   -99.674	   156.365
   -62.535	   143.858	   156.862
   155.874	    21.583	   157.361
   -19.871	  -156.606	   157.862
  -146.988	    58.940	   158.365
    93.320	   128.572	   158.869
   103.295	  -121.369	   159.375
  -145.795	   -65.659	   159.898
   -32.322	   157.118	   160.408
   160.913	    -1.402	   160.919
   -33.913	  -157.830	   161.433
  -148.787	    63.949	   161.948
    90.598	   134.858	   162.464
   117.175	  -113.285	   162.983
  -131.731	   -96.851	   163.503
   -67.423	   149.544	   164.041
   158.478	    44.343	   164.565
    21.525	  -163.681	   165.090
  -165.617	     0.441	   165.617
    21.113	   164.799	   166.146
   161.759	   -40.189	   166.677
   -57.486	  -157.017	   167.209
  -147.326	    80.238	   167.759
    93.434	   139.976	   168.295
   132.356	  -104.815	   168.832
  -114.498	  -124.808	   169.371
  -117.617	   122.623	   169.912
   129.341	   111.021	   170.455
   105.214	  -134.799	   170.999
  -139.133	  -100.347	   171.544
   -89.760	   146.848	   172.108
   149.118	    87.031	   172.657
    85.554	  -150.603	   173.208
  -151.343	   -85.369	   173.760
   -86.495	   151.340	   174.314
   150.567	    88.931	   174.869
    92.657	  -148.960	   175.426
  -150.693	   -90.929	   176.001
   -97.268	   147.353	   176.562
   142.847	   104.726	   177.123
   113.167	  -136.989	   177.687
  -129.577	  -122.407	   178.252
  -132.210	   120.402	   178.818
   109.257	   142.275	   179.386
   152.238	   -95.957	   179.956
   -87.249	  -158.062	   180.544
  -167.217	    69.583	   181.116
    49.447	   174.833	   181.691
   180.267	   -26.925	   182.266
    -2.239	  -182.830	   182.843
  -181.816	   -24.220	   183.422
   -51.869	   176.540	   184.002
   169.561	    72.984	   184.601
   101.077	  -155.166	   185.184
  -135.044	  -127.566	   185.769
  -151.057	   109.132	   186.355
    77.719	   170.021	   186.942
   182.879	   -41.513	   187.531
    -1.695	  -188.114	   188.122
  -184.415	   -40.049	   188.713
   -74.789	   173.926	   189.324
   151.588	   114.412	   189.919
   148.716	  -119.077	   190.515
   -77.478	  -174.703	   191.112
  -189.529	    28.841	   191.711
   -23.795	   190.833	   192.311
   177.095	    76.503	   192.913
   119.069	  -152.570	   193.533
  -110.707	  -159.478	   194.138
  -186.225	    56.966	   194.743
    -4.250	   195.304	   195.350
   184.143	    67.015	   195.958
   124.357	  -152.231	   196.568
  -101.588	  -168.995	   197.179
  -194.306	    36.966	   197.791
   -27.390	   196.523	   198.423
   173.777	    97.044	   199.038
   154.992	  -125.854	   199.654
   -58.013	  -191.685	   200.271
  -199.827	   -20.638	   200.890
   -98.085	   176.027	   201.510
   122.056	   161.119	   202.131
   196.000	   -51.968	   202.772
    34.913	  -200.377	   203.396
  -166.892	  -117.352	   204.021
  -178.710	    99.716	   204.647
    10.524	   205.005	   205.275
   188.423	    83.024	   205.903
   160.492	  -129.993	   206.533
   -40.579	  -203.151	   207.164
  -200.639	   -54.138	   207.815
  -144.322	   150.406	   208.448
    61.023	   199.979	   209.083
   204.555	    46.248	   209.718
   143.315	  -153.981	   210.355
   -59.407	  -202.457	   210.993
  -204.569	   -54.219	   211.632
  -149.668	   150.556	   212.291
    47.773	   207.505	   212.933
   201.030	    72.120	   213.575
   170.930	  -129.123	   214.219
   -12.650	  -214.491	   214.864
  -185.088	  -110.393	   215.509
  -196.691	    89.644	   216.156
   -40.176	   213.049	   216.804
   154.402	   153.147	   217.472
   215.409	   -34.295	   218.122
   101.485	  -193.811	   218.773
   -93.365	  -198.571	   219.425
  -214.867	   -47.611	   220.079
  -170.729	   139.909	   220.733
     2.572	   221.373	   221.388
   177.322	   133.675	   222.063
   216.734	   -51.290	   222.721
   100.915	  -199.284	   223.379
   -85.647	  -207.021	   224.038
  -212.852	   -71.996	   224.698
  -195.846	   111.494	   225.359
   -48.931	   220.661	   226.021
   129.519	   186.039	   226.684
   225.706	    27.440	   227.367
   176.184	  -144.769	   228.032
    18.917	  -227.914	   228.698
  -149.278	  -174.138	   229.365
  -229.310	   -18.217	   230.032
  -177.205	   147.720	   230.701
   -25.486	   229.962	   231.370
   143.854	   182.093	   232.060
   229.968	    35.753	   232.731
   194.584	  -128.896	   233.403
    59.070	  -226.500	   234.076
  -105.657	  -209.628	   234.749
  -217.690	   -89.641	   235.424
  -224.553	    72.930	   236.099
  -125.926	   200.513	   236.775
    34.702	   234.923	   237.472
   174.945	   161.584	   238.150
   238.140	    18.122	   238.828
   199.660	  -132.287	   239.508
    78.556	  -226.978	   240.188
   -73.616	  -229.343	   240.868
  -195.879	  -141.343	   241.550
  -242.205	     4.772	   242.252
  -195.254	   144.545	   242.935
   -77.706	   230.894	   243.619
    66.483	   235.084	   244.304
   186.808	   158.501	   244.989
   243.888	    29.576	   245.675
   221.450	  -107.954	   246.361
   129.466	  -210.408	   247.049
    -5.350	  -247.699	   247.757
  -133.992	  -209.216	   248.445
  -223.040	  -111.001	   249.135
  -249.231	    17.208	   249.825
  -208.025	   139.584	   250.515
  -112.961	   224.376	   251.206
     9.656	   251.713	   251.898
   131.797	   215.504	   252.611
   217.943	   129.088	   253.304
   253.596	    14.274	   253.998
   233.214	  -102.369	   254.692
   163.737	  -195.992	   255.387
    61.726	  -248.532	   256.082
   -51.125	  -251.637	   256.778
  -152.865	  -207.184	   257.475
  -227.059	  -122.912	   258.192
  -258.092	   -20.305	   258.890
  -245.541	    84.235	   259.588
  -193.818	   173.734	   260.286
  -113.123	   235.195	   260.986
   -17.076	   261.127	   261.685
    79.807	   249.954	   262.385
   166.537	   203.692	   263.106
   227.796	   133.053	   263.807
   260.211	    47.488	   264.509
   261.868	   -41.979	   265.211
   234.654	  -125.089	   265.913
   183.463	  -193.457	   266.616
   115.166	  -241.240	   267.320
    37.551	  -265.380	   268.023
   -43.927	  -265.134	   268.748
  -117.553	  -242.458	   269.453
  -180.169	  -201.306	   270.157
  -227.922	  -146.350	   270.863
  -258.663	   -82.721	   271.568
  -271.834	   -15.483	   272.274
  -268.218	    50.769	   272.981
  -248.886	   113.894	   273.708
